,Unnamed: 0.2,Unnamed: 0_x,giga_id_school,lat,lon,school_locations,modis.LC_Type1.mode,modis.LC_Type1.var,modis.LC_Type1.evg_conif,modis.LC_Type1.evg_broad,modis.LC_Type1.dcd_needle,modis.LC_Type1.dcd_broad,modis.LC_Type1.mix_forest,modis.LC_Type1.cls_shrub,modis.LC_Type1.open_shrub,modis.LC_Type1.woody_savanna,modis.LC_Type1.savanna,modis.LC_Type1.grassland,modis.LC_Type1.perm_wetland,modis.LC_Type1.cropland,modis.LC_Type1.crop_nat_veg,modis.LC_Type1.perm_snow,modis.LC_Type1.barren,modis.LC_Type1.water_bds,pop.population_density.var,pop.population_density.max,pop.population_density.min,human_settlement_layer_built_up.built_characteristics.mode,human_settlement_layer_built_up.built_characteristics.open_low_veg,human_settlement_layer_built_up.built_characteristics.open_med_veg,human_settlement_layer_built_up.built_characteristics.open_high_veg,human_settlement_layer_built_up.built_characteristics.open_water,human_settlement_layer_built_up.built_characteristics.open_road,human_settlement_layer_built_up.built_characteristics.built_non_res_3,human_settlement_layer_built_up.built_characteristics.built_non_res_3-6,human_settlement_layer_built_up.built_characteristics.built_non_res_6-15,human_settlement_layer_built_up.built_characteristics.built_non_res_15-30,human_settlement_layer_built_up.built_characteristics.build_non_res_30,human_settlement_layer_built_up.built_characteristics.built,global_human_modification.gHM.var,global_human_modification.gHM.max,global_human_modification.gHM.min,transmission_line_distance,nightlight.avg_rad.min,nightlight.cf_cvg.var,nightlight.cf_cvg.max,nightlight.cf_cvg.min,avg_d_kbps_mobile,avg_u_kbps_mobile,avg_lat_ms_mobile,tests_mobile,devices_mobile,ookla_distance_mobile,avg_d_kbps_fixed,avg_u_kbps_fixed,avg_lat_ms_fixed,tests_fixed,devices_fixed,ookla_distance_fixed,connectivity,boundary_Bugesera,boundary_Burera,boundary_Gakenke,boundary_Gasabo,boundary_Gatsibo,boundary_Gicumbi,boundary_Gisagara,boundary_Huye,boundary_Kamonyi,boundary_Karongi,boundary_Kayonza,boundary_Kicukiro,boundary_Kirehe,boundary_Muhanga,boundary_Musanze,boundary_Ngoma,boundary_Ngororero,boundary_Nyabihu,boundary_Nyagatare,boundary_Nyamagabe,boundary_Nyamasheke,boundary_Nyanza,boundary_Nyarugenge,boundary_Nyaruguru,boundary_Rubavu,boundary_Ruhango,boundary_Rulindo,boundary_Rusizi,boundary_Rutsiro,boundary_Rwamagana,education_level,nearest_LTE_distance,nearest_UMTS_distance,nearest_GSM_distance,Unnamed: 0_y,primary_sum,primary_mean,primary_min,primary_max,primary_variance,sec_sum,sec_mean,sec_min,sec_max,sec_variance
118,118,116.0,b74dc591-2ad4-4062-91dc-d0e86d00a5a7,-1.6825833330000002,29.79269444,"(29.79269444, -1.6825833330000002)",14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,622.2191306968898,581.4525146484375,503.4535827636719,3.0,0.0001585791309863,0.0523311132254995,0.4963526799873137,0.0003171582619727,0.0085632730732635,0.4422771963209642,0.0,0.0,0.0,0.0,0.5577228036790358,0.0015522294414158,0.4947971701622009,0.3739737868309021,3468.657151848668,0.1308333358416954,0.5253333333333333,5.0,2.9166666666666665,458.0,903.0,105.0,2.0,1.0,3039.084077834392,30960.0,9596.0,451.0,1.0,1.0,15034.233652241388,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,26.93,3.86,2.84,181,299.308097839355,74.8270244598389,64.3576583862305,87.2375335693359,66.5005372359701,299.709266662598,74.9273166656494,64.5373229980469,87.3020477294922,65.8749629276972
119,119,2657.0,5ceca727-943b-43a9-a140-896dd08b35a9,-2.482,29.71894444,"(29.71894444, -2.482)",10.0,0.8735999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.72,0.0,0.0,0.04,0.0,0.0,0.0,403.2839675668029,616.6422729492188,552.741943359375,11.0,0.0,0.0444567422984689,0.4416159380188157,0.0,0.0540490684375576,0.4598782512451577,0.0,0.0,0.0,0.0,0.5401217487548423,0.0120570024058488,0.6833204627037048,0.3928686082363128,1238.906832570165,0.1708333337058623,0.3621296296296295,5.416666666666667,3.8333333333333335,2483.0,880.0,1.0,1.0,1.0,8307.179406974185,5639.0,1819.0,19.0,1.0,1.0,7306.469707641439,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,59.14,4.81,4.71,3344,304.22339630127,76.0558490753174,57.7845001220703,97.7893371582031,285.089133460435,320.883110046387,80.2207775115967,60.948860168457,103.144424438477,317.16794056007
120,120,3171.0,a77c56c2-27e7-4588-b828-775ce00d41b8,-2.237055556,29.36447222,"(29.36447222, -2.237055556)",14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,30339.47590328707,1067.585205078125,530.5548706054688,3.0,0.0,0.0142803101948174,0.5052960090788727,0.0,0.0233591829014564,0.4181955740495555,0.0388689237752979,0.0,0.0,0.0,0.5429355021751466,6.587584784099755e-05,0.7787282466888428,0.7473248839378357,518.3878991619033,0.142499999453624,0.4246399176954732,4.833333333333333,3.0,13412.0,3788.0,31.0,1.0,1.0,5111.166062211462,13454.0,13814.0,32.0,17.0,1.0,18168.433158603635,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,18.65,17.59,10.76,3891,255.781158447266,63.9452896118164,46.0851898193359,85.1679763793945,204.297011116956,237.505458831787,59.3763647079468,42.7923812866211,79.0826797485352,176.145704003432
121,121,1974.0,7f9aa0c3-d8a3-4671-8c96-9302f2de4207,-2.20969,29.44186,"(29.44186, -2.20969)",10.0,2.1024000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.64,0.0,0.0,0.12,0.0,0.0,0.0,521.8194928594554,391.919189453125,338.4705810546875,11.0,0.0002509410288582,0.0938519447929736,0.4281053952321204,0.001254705144291,0.0125470514429109,0.4639899623588456,0.0,0.0,0.0,0.0,0.5360100376411543,0.010195260318652,0.7247986197471619,0.4013186693191528,717.2423711451702,0.0749999981683989,0.3488,4.416666666666667,2.833333333333333,13412.0,3788.0,31.0,1.0,1.0,9752.282056426677,34299.0,39280.0,6.0,5.0,1.0,17229.737620830263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,18.5,17.62,11.38,2636,181.688026428223,45.4220066070557,44.4312515258789,46.4261589050293,0.89407597283207,153.82300567627,38.4557514190674,37.3088836669922,39.5802955627441,1.14176903083353
122,122,1047.0,08cbc2e8-453d-4117-b617-f981051e76fb,-1.80003,30.1475,"(30.1475, -1.80003)",14.0,2.4722222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3333333333333333,0.5666666666666667,0.0,0.0,0.0,2890.6228922259565,721.3893432617188,501.91693115234375,3.0,0.0001470588235294,0.0094117647058823,0.5167647058823529,0.0,0.0188235294117647,0.4548529411764705,0.0,0.0,0.0,0.0,0.5451470588235294,0.0114443234740475,0.7225163578987122,0.4265047609806061,456.9032183030421,0.3599999950577815,0.445,5.083333333333333,3.4166666666666665,1395.0,975.0,21.0,1.0,1.0,2568.845499252579,4639.0,73.0,655.0,1.0,1.0,2948.732103336652,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.44,6.93,2.53,1655,489.825904846191,122.456476211548,82.5762329101562,148.605514526367,709.539157508505,505.446655273438,126.361663818359,85.2096252441406,153.344604492188,755.515711832326
123,123,2777.0,e8ba503c-3c9e-4312-9362-868b5549db46,-1.71642,29.65331,"(29.65331, -1.71642)",14.0,1.2799999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.04,0.88,0.0,0.0,0.0,112.0251024255966,627.4761352539062,599.5062255859375,11.0,0.0004794630014383,0.0909381492728144,0.4248042192744126,0.0,0.0,0.4837781684513345,0.0,0.0,0.0,0.0,0.5162218315486655,0.0049572973349202,0.7308740019798279,0.5199097394943237,1195.3963741701689,0.1333333328366279,0.3987268518518518,4.0,2.333333333333333,26973.0,4841.0,25.0,2.0,2.0,7051.275020977132,19946.0,12667.0,310.0,1.0,1.0,12682.473125329292,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.01,11.52,6.85,3469,411.850021362305,82.3700042724609,68.2136840820312,93.2581481933594,128.373819848835,463.665184020996,92.7330368041992,76.8143157958984,105.016471862793,162.368035399998
124,124,554.0,906e10a1-a150-40b5-af17-777f572c3d2b,-2.23483,29.28206,"(29.28206, -2.23483)",9.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.2,0.0,0.0,0.16,0.0,0.0,0.0,2.2995619126308115e-10,364.2184753417969,364.2184448242188,11.0,0.0004957858205255,0.1360932077342588,0.3817550818046604,0.0017352503718393,0.0,0.4799206742687159,0.0,0.0,0.0,0.0,0.5200793257312841,0.0046739539165318,0.7283482551574707,0.5398402810096741,4025.8479779615086,0.1066666681629915,0.465925925925926,3.9166666666666665,2.25,19966.0,3758.0,31.0,9.0,1.0,11403.134738281762,13454.0,13814.0,32.0,17.0,1.0,18600.88119483078,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,19.34,18.96,4.38,896,250.170783996582,62.5426959991455,59.4394378662109,68.9580764770508,14.1994292035342,227.457702636719,56.8644256591797,54.042911529541,62.6973495483398,11.738125623313
125,125,3249.0,dbda6e93-ce98-4195-b7cd-38a0c5f89dc0,-1.776222222,29.61261111,"(29.61261111, -1.776222222)",9.0,14.972222222222229,0.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.055555556,0.5833333333333334,0.0,0.083333333,0.0,0.0277777777777777,0.0,0.0,0.1111111111111111,11979.656756584658,1724.2069091796875,1401.3828125,3.0,0.0654529692241005,0.1473775465973125,0.2569354139575205,0.0,0.0074772431729518,0.0614434330299089,0.1196358907672301,0.2246423927178153,0.1170351105331599,0.0,0.4772431729518855,0.01017926114433,0.8467355370521545,0.5428688526153564,1465.3708931914855,0.2266666690508524,0.3979629629629629,2.5,0.75,9169.0,25001.0,16.0,3.0,1.0,7354.586177587315,19946.0,12667.0,310.0,1.0,1.0,6183.86467645395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,30.59,8.36,6.59,3975,531.589698791504,132.897424697876,92.6916961669922,165.521835327148,933.952661422936,547.578132629395,136.894533157349,95.4991073608398,170.493743896484,989.763064949027
126,126,1429.0,b271f38c-410d-471a-aeee-7f3c754c0ad7,-2.366,29.56397,"(29.56397, -2.366)",12.0,0.5376000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.84,0.0,0.0,0.0,0.0,1713.7938558775932,432.7327270507813,322.4388122558594,11.0,0.0,0.0790793744467394,0.4219533785777515,0.0,0.0478017114192977,0.4511655355562112,0.0,0.0,0.0,0.0,0.5488344644437887,1.5274401499078118e-05,0.7314954400062561,0.7200940847396851,3769.158244384479,0.0866666672130425,0.4296296296296295,4.333333333333333,2.333333333333333,1671.0,914.0,476.0,1.0,1.0,2347.913194610476,4603.0,4623.0,14.0,1.0,1.0,16736.054754333756,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,40.44,11.92,11.6,2063,180.333377838135,45.0833444595337,41.1199913024902,50.0083274841309,11.0970734920656,190.548603057861,47.6371507644653,43.2210311889648,52.951114654541,13.2052852728621
127,127,2559.0,b7424309-8e50-4d03-bf3e-29dd394076f7,-1.93144,29.76919,"(29.76919, -1.93144)",14.0,0.7295999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.76,0.0,0.0,0.0,109.1011723474496,492.1084289550781,458.6295776367188,3.0,0.0,0.0176866489278447,0.4931914227578651,0.0,0.0275473470026608,0.4615745813116294,0.0,0.0,0.0,0.0,0.5384254186883707,0.0024979912043879,0.5360504984855652,0.3816253542900085,2970.822449744561,0.1875000018626451,0.5080375514403291,5.25,3.333333333333333,30914.0,8453.0,28.0,1.0,1.0,14041.52769502422,87.0,5127.0,42.0,1.0,1.0,16160.081781992454,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,18.93,9.63,8.27,3242,231.246017456055,57.8115043640137,44.2995109558105,68.0406494140625,79.9679948773191,248.15438079834,62.038595199585,47.5386238098145,73.0156860351562,92.0898516267953
128,128,1700.0,0f8b0b4d-7d49-413b-920b-ce33a960e55d,-1.52364,30.01253,"(30.01253, -1.52364)",14.0,1.5423999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.28,0.68,0.0,0.0,0.0,14178.103308697631,1061.0828857421875,679.7081298828125,3.0,0.0,0.0378066764981901,0.5280868749162086,0.0,0.0020109934307547,0.4320954551548465,0.0,0.0,0.0,0.0,0.5679045448451535,1.2678258615219623e-05,0.388062059879303,0.3769403994083404,2153.899076442464,0.1699999983732898,0.1602666666666666,4.916666666666667,4.083333333333333,6981.0,14525.0,20.0,4.0,1.0,6626.19412807775,25522.0,27834.0,9.0,1.0,1.0,6548.629342758553,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,42.4,8.33,4.47,2348,393.512474060059,98.3781185150146,91.1798553466797,105.089050292969,24.77969969068,396.429100036621,99.1072750091553,92.5433959960938,106.660598754883,28.372361852711
129,129,62.0,d45c21e1-80af-4edd-8db0-b5baca76720b,-1.7600277780000002,29.9945,"(29.9945, -1.7600277780000002)",14.0,4.0896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.04,0.0,0.16,0.6,0.0,0.0,0.0,1.4833667730383666,444.36566162109375,440.4974365234375,11.0,0.0,0.0500102901831652,0.4332167112574603,0.0,0.0271660835562873,0.489606915003087,0.0,0.0,0.0,0.0,0.5103930849969129,0.0041242272652614,0.7415109872817993,0.5658935308456421,2950.9628312622085,0.1574999994287887,0.3833333333333333,4.833333333333333,3.1666666666666665,508.0,1117.0,24.0,2.0,1.0,5911.891160468104,24347.0,14968.0,260.0,1.0,1.0,2812.7562522229314,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,20.37,7.47,2.8,118,239.936828613281,59.9842071533203,56.7297592163086,62.7044258117676,6.73212310324743,244.390968322754,61.0977420806885,57.9601783752441,63.7005996704102,6.09070155465815
130,130,2046.0,d185b825-c975-4139-a820-dc34a1695912,-1.1945555,30.3645277,"(30.3645277, -1.1945555)",10.0,1.4400000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,9.198247650523248e-11,194.170639038086,194.1706085205078,11.0,0.0,0.0236768802228412,0.4763231197771588,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,2.4941769994531644e-05,0.3185889422893524,0.3040414452552795,5108.363485126756,0.112500000745058,0.4873148148148147,5.583333333333333,3.8333333333333335,27763.0,7864.0,19.0,1.0,1.0,11266.128868210208,5985.0,1245.0,26.0,2.0,1.0,12043.066235646167,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,85.6,10.25,10.21,2710,116.342311859131,29.0855779647827,27.2831192016602,30.9614353179932,2.49738652629185,115.269962310791,28.8174905776978,27.0316467285156,30.6760559082031,2.45155895118933
131,131,1559.0,8a5edca3-8796-4d7e-8ce9-95f883d4b958,-2.56933,29.08658,"(29.08658, -2.56933)",9.0,1.0655999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.88,0.0,0.0,0.0,0.04,0.0,0.0,0.0,5.05903620778778e-10,401.5409851074219,401.5409240722656,3.0,0.0,0.0038012489818083,0.5329894108064078,0.0,0.0,0.4230247081183818,0.0401846320934021,0.0,0.0,0.0,0.5367906597882162,0.0013285828524133,0.4920295476913452,0.3757853507995605,5695.817020244636,0.0966666657477617,0.4249074074074074,3.583333333333333,2.083333333333333,31440.0,7887.0,29.0,2.0,1.0,8262.054857772688,34027.0,39190.0,6.0,1.0,1.0,13438.09036778136,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,22.17,12.23,2.42,2200,278.006065368652,69.5015163421631,64.8349380493164,72.3230972290039,8.58411389840694,240.618717193604,60.1546792984009,56.1156806945801,62.5968017578125,6.4305126395584
132,132,1321.0,6a64d66f-6cad-4f83-b238-562e1099a973,-2.221972222,29.30147222,"(29.30147222, -2.221972222)",14.0,4.432222222222221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1333333333333333,0.0,0.0,0.7,0.0,0.0,0.0,383.691813563537,364.218505859375,312.25927734375,11.0,0.0005038629492777,0.0656701377225394,0.4244205576083305,0.0011756802149815,0.0248572388310379,0.4833725226738327,0.0,0.0,0.0,0.0,0.5166274773261673,0.0039510624254731,0.7265399694442749,0.5225520133972168,3616.513099337645,0.1166666646798451,0.335462962962963,4.333333333333333,2.833333333333333,13412.0,3788.0,31.0,1.0,1.0,11076.358832536444,13454.0,13814.0,32.0,17.0,1.0,16651.34393453829,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17.38,16.83,6.14,1952,234.249500274658,58.5623750686646,50.469295501709,70.8156280517578,58.6318964114207,213.330841064453,53.3327102661133,45.9892387390137,64.3862609863281,47.6796588570069
133,133,2988.0,fe3577ce-e629-4b83-8918-3945b7295e51,-2.25489,29.22303,"(29.22303, -2.25489)",10.0,3.2096000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.52,0.0,0.0,0.2,0.0,0.0,0.0,26655.29346766572,1115.652587890625,638.3915405273438,3.0,0.0014205986808726,0.0642313546423135,0.4284119736174531,0.0,0.0337899543378995,0.4270928462709285,0.0450532724505327,0.0,0.0,0.0,0.5278538812785388,0.0029260258677198,0.7271726131439209,0.5664334893226624,426.2944096813712,0.4166666623204946,0.4155555555555555,5.333333333333333,3.6666666666666665,19966.0,3758.0,31.0,9.0,1.0,4462.412127829144,11733.0,11456.0,7.0,2.0,1.0,16220.516478235795,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.16,17.69,0.23,3691,660.176284790039,132.035256958008,113.592597961426,147.569290161133,184.89392808558,662.826065063477,132.565213012695,114.048530578613,148.161590576172,186.38113185979
134,134,760.0,0b6f2eab-6690-4089-aba7-69db0e580d1b,-2.0114444,29.4269722,"(29.4269722, -2.0114444)",14.0,1.0099999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333,0.0,0.0,0.066666667,0.9,0.0,0.0,0.0,1012.7585557357947,614.878662109375,538.2903442382812,3.0,0.0,0.031858407079646,0.5054361567635904,0.0,0.0,0.4627054361567635,0.0,0.0,0.0,0.0,0.5372945638432364,0.0043224276837974,0.7061113119125366,0.4900299608707428,3398.340303089172,0.1058333322095374,0.4537037037037037,4.083333333333333,2.5,6882.0,469.0,33.0,1.0,1.0,5339.1614878343125,34299.0,39280.0,6.0,5.0,1.0,5339.1614878343125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,10.17,3.99,3.75,1227,283.833534240723,70.9583835601807,68.1421890258789,73.1154251098633,3.53221747449061,258.538345336914,64.6345863342285,59.7725982666016,68.0429916381836,9.14938973468088
135,135,2135.0,b2db2fb0-6716-4b27-9e59-32e4ae75cc83,-2.73486,29.82283,"(29.82283, -2.73486)",12.0,0.6399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,776.2968095119721,597.500244140625,531.5873413085938,3.0,0.0,0.0319389485585076,0.4737139626907857,0.0,0.0373092142453363,0.4570378745053702,0.0,0.0,0.0,0.0,0.5429621254946297,0.0073007092550091,0.5915483832359314,0.3212316632270813,1931.985229104696,0.1108333353574076,0.3410493827160494,4.75,3.333333333333333,45858.0,56454.0,15.0,1.0,1.0,13796.53632896173,4030.0,4507.0,19.0,2.0,1.0,10429.325765670115,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,83.14,12.4,12.18,2801,317.264953613281,79.3162384033203,74.2621154785156,89.4916152954102,36.3294057965686,316.963714599609,79.2409286499023,74.5202941894531,88.7693252563477,32.0423509001557
136,136,1094.0,4f32bc52-df1a-44c3-8892-7217c0b25030,-1.434722222,30.43275,"(30.43275, -1.434722222)",14.0,2.5856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.16,0.64,0.0,0.0,0.0,1.4487240049574102e-09,337.03631591796875,337.03619384765625,11.0,0.006367234555154,0.1192565823438306,0.4081913612114954,0.0,0.0,0.4661848218895199,0.0,0.0,0.0,0.0,0.5338151781104801,2.009083026214783e-05,0.3322302997112274,0.3164612054824829,4332.808746204661,0.1266666683368384,0.1693333333333333,5.166666666666667,4.25,26765.0,5067.0,29.0,1.0,1.0,13078.670608963428,3305.0,6947.0,18.0,1.0,1.0,13078.670608963428,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,65.08,6.09,4.31,1705,194.955009460449,48.7387523651123,40.2350044250488,57.922908782959,49.3371746710509,197.896968841553,49.4742422103882,40.842170715332,58.796989440918,50.8374321882175
137,137,367.0,9b8c0ad8-4d92-40f7-a5d2-089089e4fc3e,-2.075611111,30.46691667,"(30.46691667, -2.075611111)",9.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,714.288218456888,726.1411743164062,575.9815673828125,3.0,0.0,0.0502863528425757,0.487777622572985,0.0,0.0,0.4619360245844391,0.0,0.0,0.0,0.0,0.5380639754155608,0.0017187369942097,0.4880796074867248,0.3669306337833404,4901.121825401444,0.2433333336375653,0.284,5.416666666666667,4.166666666666667,5694.0,756.0,38.0,1.0,1.0,2716.1236386625187,2206.0,3000.0,85.0,4.0,1.0,8505.313016572589,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,34.74,5.79,4.46,595,387.438766479492,96.859691619873,94.9754791259766,100.483337402344,4.57017180912953,398.373588562012,99.5933971405029,97.6559982299805,103.319320678711,4.83180243642346
138,138,2212.0,3dbe647a-a59c-4867-a4ec-fddb703eabde,-2.07283,29.50311,"(29.50311, -2.07283)",14.0,0.2488888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066666667,0.9333333333333332,0.0,0.0,0.0,503.6212618284756,429.3431396484375,357.3702392578125,11.0,0.0,0.1540322580645161,0.3706451612903226,0.0,0.0011290322580645,0.4030645161290322,0.0711290322580645,0.0,0.0,0.0,0.5258064516129032,0.0076777622213075,0.6540268063545227,0.3919882178306579,1085.374921785517,0.083333333954215,0.5993518518518518,5.166666666666667,2.9166666666666665,6882.0,469.0,33.0,1.0,1.0,11032.370769398389,34299.0,39280.0,6.0,5.0,1.0,11032.370769398389,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16.67,9.92,1.55,2881,208.332118988037,52.0830297470093,45.952766418457,60.7327728271484,29.445796563904,179.961017608643,44.9902544021606,39.69482421875,52.4620552062988,21.971892548182
